<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.05	08:00:00	2864.133	2865.478	2863.654	2865.210	923	0	160
2025.02.05	08:05:00	2865.225	2865.258	2863.530	2863.841	581	0	160
2025.02.05	08:10:00	2863.869	2865.226	2863.684	2864.989	1022	0	159
2025.02.05	08:15:00	2865.019	2866.072	2864.485	2865.198	1009	0	160
2025.02.05	08:20:00	2865.232	2866.513	2864.762	2865.715	1232	0	160
2025.02.05	08:25:00	2865.703	2866.622	2865.285	2865.466	1088	0	160
2025.02.05	08:30:00	2865.432	2866.489	2864.640	2865.116	1001	0	160
2025.02.05	08:35:00	2865.147	2866.551	2864.832	2866.289	847	0	160
2025.02.05	08:40:00	2866.265	2869.828	2865.712	2869.412	1057	0	159
2025.02.05	08:45:00	2869.538	2869.644	2867.833	2867.917	811	0	160
2025.02.05	08:50:00	2867.905	2869.005	2867.733	2868.234	754	0	159
2025.02.05	08:55:00	2868.213	2869.409	2866.447	2867.471	802	0	159
2025.02.05	09:00:00	2867.534	2868.986	2867.147	2868.391	793	0	159
2025.02.05	09:05:00	2868.334	2868.368	2865.764	2865.767	924	0	159
2025.02.05	09:10:00	2865.767	2867.116	2865.337	2865.787	758	0	159
2025.02.05	09:15:00	2865.728	2866.869	2865.336	2865.571	827	0	160
2025.02.05	09:20:00	2865.540	2870.576	2865.520	2870.304	772	0	160
2025.02.05	09:25:00	2870.343	2870.439	2869.134	2869.330	570	0	159
2025.02.05	09:30:00	2869.397	2870.359	2869.293	2870.339	511	0	160
2025.02.05	09:35:00	2870.334	2870.342	2869.106	2869.683	531	0	160
2025.02.05	09:40:00	2869.683	2872.252	2869.181	2870.898	653	0	160
2025.02.05	09:45:00	2870.900	2871.915	2869.339	2869.482	751	0	159
2025.02.05	09:50:00	2869.379	2870.839	2869.333	2869.871	843	0	159
2025.02.05	09:55:00	2869.838	2870.590	2869.501	2870.312	731	0	160
2025.02.05	10:00:00	2870.358	2872.070	2869.696	2871.021	652	0	159
2025.02.05	10:05:00	2871.066	2871.727	2870.646	2870.753	764	0	159
2025.02.05	10:10:00	2870.763	2870.822	2869.379	2870.133	587	0	160
2025.02.05	10:15:00	2870.095	2871.929	2869.641	2871.523	623	0	160
2025.02.05	10:20:00	2871.488	2872.242	2871.346	2871.574	652	0	160
2025.02.05	10:25:00	2871.549	2872.187	2871.105	2871.936	723	0	160
2025.02.05	10:30:00	2871.936	2877.021	2871.333	2877.021	1106	0	159
2025.02.05	10:35:00	2877.045	2877.069	2872.639	2872.692	1162	0	159
2025.02.05	10:40:00	2872.652	2872.652	2870.383	2870.738	927	0	160
2025.02.05	10:45:00	2870.736	2871.262	2869.212	2869.982	925	0	160
2025.02.05	10:50:00	2869.945	2869.985	2867.071	2867.526	965	0	159
2025.02.05	10:55:00	2867.559	2868.084	2866.108	2867.839	930	0	159
2025.02.05	11:00:00	2867.860	2869.373	2867.382	2868.960	952	0	160
2025.02.05	11:05:00	2868.933	2869.795	2867.394	2867.578	1267	0	159
2025.02.05	11:10:00	2867.537	2867.537	2864.744	2867.210	962	0	159
2025.02.05	11:15:00	2867.191	2868.328	2865.932	2867.114	1105	0	160
2025.02.05	11:20:00	2867.071	2869.134	2866.938	2869.010	1091	0	159
2025.02.05	11:25:00	2868.969	2869.995	2868.802	2869.485	878	0	160
2025.02.05	11:30:00	2869.502	2869.733	2868.408	2869.257	678	0	159
2025.02.05	11:35:00	2869.144	2870.516	2868.707	2868.856	878	0	160
2025.02.05	11:40:00	2868.954	2870.019	2868.706	2869.843	761	0	160
2025.02.05	11:45:00	2869.796	2869.939	2868.887	2869.317	707	0	160
2025.02.05	11:50:00	2869.282	2870.517	2868.306	2868.306	950	0	160
2025.02.05	11:55:00	2868.310	2869.386	2868.038	2868.658	1048	0	159
2025.02.05	12:00:00	2868.613	2870.117	2868.007	2869.467	839	0	159
2025.02.05	12:05:00	2869.498	2870.232	2868.770	2868.899	841	0	159
2025.02.05	12:10:00	2868.943	2869.444	2868.196	2868.726	731	0	160
2025.02.05	12:15:00	2868.692	2869.489	2867.765	2867.924	1004	0	159
2025.02.05	12:20:00	2867.968	2868.893	2867.725	2868.340	733	0	160
2025.02.05	12:25:00	2868.301	2869.636	2867.950	2869.211	876	0	159
2025.02.05	12:30:00	2869.192	2870.456	2869.162	2869.910	1002	0	160
2025.02.05	12:35:00	2869.962	2870.314	2868.145	2868.616	660	0	159
2025.02.05	12:40:00	2868.645	2868.946	2867.055	2867.363	596	0	159
2025.02.05	12:45:00	2867.387	2867.893	2866.952	2867.690	609	0	159
2025.02.05	12:50:00	2867.726	2870.866	2867.469	2869.765	975	0	160
2025.02.05	12:55:00	2869.794	2870.854	2868.875	2870.255	718	0	159
2025.02.05	13:00:00	2870.263	2870.750	2869.371	2869.750	1381	0	159
2025.02.05	13:05:00	2869.826	2870.666	2868.376	2869.859	1559	0	159
2025.02.05	13:10:00	2869.897	2870.172	2868.373	2869.649	1395	0	159
2025.02.05	13:15:00	2869.624	2869.624	2866.041	2866.400	2353	0	159
2025.02.05	13:20:00	2866.363	2867.845	2864.728	2866.052	3152	0	159
2025.02.05	13:25:00	2866.083	2868.307	2865.469	2866.001	1532	0	159
2025.02.05	13:30:00	2865.954	2867.187	2862.282	2862.664	1243	0	160
2025.02.05	13:35:00	2862.698	2865.796	2861.672	2865.359	2017	0	159
2025.02.05	13:40:00	2865.314	2866.324	2859.943	2862.264	2451	0	159
2025.02.05	13:45:00	2862.288	2862.469	2858.664	2859.477	2838	0	159
2025.02.05	13:50:00	2859.435	2861.201	2858.598	2860.466	2507	0	159
2025.02.05	13:55:00	2860.427	2862.589	2858.925	2861.646	1818	0	160
2025.02.05	14:00:00	2861.694	2863.389	2860.616	2862.021	2348	0	159
2025.02.05	14:05:00	2862.076	2864.398	2862.033	2863.980	1756	0	159
2025.02.05	14:10:00	2863.984	2865.261	2863.069	2864.520	1401	0	160
2025.02.05	14:15:00	2864.484	2865.483	2863.118	2863.161	905	0	159
2025.02.05	14:20:00	2863.083	2864.802	2862.705	2863.626	1088	0	159
2025.02.05	14:25:00	2863.587	2865.629	2862.345	2864.681	1303	0	159
2025.02.05	14:30:00	2864.630	2869.612	2864.477	2869.076	3443	0	159
2025.02.05	14:35:00	2869.115	2870.018	2868.297	2868.592	2017	0	160
2025.02.05	14:40:00	2868.563	2868.912	2866.189	2866.506	1543	0	160
2025.02.05	14:45:00	2866.466	2871.197	2864.074	2870.840	2428	0	159
2025.02.05	14:50:00	2870.881	2872.582	2869.887	2870.253	2061	0	159
2025.02.05	14:55:00	2870.300	2872.119	2870.148	2870.908	2090	0	159
2025.02.05	15:00:00	2870.990	2876.237	2870.990	2874.455	3548	0	159
2025.02.05	15:05:00	2874.486	2875.302	2871.471	2873.215	2593	0	160
2025.02.05	15:10:00	2873.263	2874.316	2872.552	2873.887	1895	0	159
2025.02.05	15:15:00	2873.964	2876.477	2873.061	2875.539	2268	0	159
2025.02.05	15:20:00	2875.545	2876.330	2872.891	2874.255	1689	0	160
2025.02.05	15:25:00	2874.293	2877.496	2874.191	2876.702	1402	0	160
2025.02.05	15:30:00	2876.729	2877.507	2874.288	2874.421	1174	0	160
2025.02.05	15:35:00	2874.459	2876.759	2873.678	2876.759	1524	0	159
2025.02.05	15:40:00	2876.707	2877.918	2876.181	2877.539	1191	0	159
2025.02.05	15:45:00	2877.562	2880.191	2877.267	2879.892	2146	0	159
2025.02.05	15:50:00	2879.878	2882.425	2879.812	2881.129	2020	0	159
2025.02.05	15:55:00	2881.091	2881.097	2879.024	2880.223	1347	0	159
2025.02.05	16:00:00	2880.263	2881.188	2877.896	2878.354	1775	0	159
2025.02.05	16:05:00	2878.302	2878.654	2868.002	2869.077	4281	0	159
2025.02.05	16:10:00	2869.118	2871.840	2867.854	2868.633	2947	0	159
2025.02.05	16:15:00	2868.608	2868.714	2864.874	2866.488	3789	0	159
2025.02.05	16:20:00	2866.442	2867.351	2863.042	2866.274	3010	0	159
2025.02.05	16:25:00	2866.217	2869.527	2865.067	2869.373	1977	0	160
2025.02.05	16:30:00	2869.338	2870.380	2866.601	2870.322	1301	0	160
2025.02.05	16:35:00	2870.377	2871.521	2869.795	2870.339	1130	0	160
2025.02.05	16:40:00	2870.430	2871.097	2869.546	2870.922	1093	0	159
2025.02.05	16:45:00	2870.946	2871.436	2869.736	2870.871	1177	0	159
2025.02.05	16:50:00	2870.814	2872.692	2870.486	2872.230	984	0	160
2025.02.05	16:55:00	2872.228	2875.318	2871.909	2874.884	1269	0	160
2025.02.05	17:00:00	2874.928	2876.454	2874.677	2876.150	1513	0	159
2025.02.05	17:05:00	2876.115	2876.697	2874.816	2875.041	1247	0	159
2025.02.05	17:10:00	2874.997	2875.391	2874.091	2875.149	847	0	160
2025.02.05	17:15:00	2875.085	2875.476	2873.216	2873.865	1367	0	159
2025.02.05	17:20:00	2873.904	2873.904	2871.536	2872.024	1079	0	159
2025.02.05	17:25:00	2872.088	2874.234	2871.693	2872.719	983	0	160
2025.02.05	17:30:00	2872.831	2873.982	2872.350	2873.024	949	0	160
2025.02.05	17:35:00	2873.068	2873.609	2872.321	2873.449	928	0	160
2025.02.05	17:40:00	2873.393	2873.631	2872.018	2873.026	928	0	160
2025.02.05	17:45:00	2872.994	2873.818	2872.369	2873.255	660	0	160
2025.02.05	17:50:00	2873.215	2873.506	2871.506	2871.768	662	0	159
2025.02.05	17:55:00	2871.713	2873.159	2871.354	2872.950	831	0	160
2025.02.05	18:00:00	2872.985	2873.535	2872.532	2873.372	905	0	159
2025.02.05	18:05:00	2873.411	2873.425	2871.175	2871.735	913	0	160
2025.02.05	18:10:00	2871.765	2871.938	2870.331	2870.959	836	0	159
2025.02.05	18:15:00	2870.966	2872.202	2866.202	2871.577	2201	0	159
2025.02.05	18:20:00	2871.546	2871.694	2869.201	2870.300	872	0	159
2025.02.05	18:25:00	2870.310	2870.405	2868.817	2870.262	905	0	159
2025.02.05	18:30:00	2870.208	2871.036	2869.017	2869.256	748	0	159
2025.02.05	18:35:00	2869.223	2870.376	2868.567	2869.247	701	0	160
2025.02.05	18:40:00	2869.210	2869.338	2866.434	2866.749	822	0	159
2025.02.05	18:45:00	2866.699	2866.849	2863.838	2863.838	1098	0	159
2025.02.05	18:50:00	2863.817	2865.619	2863.774	2865.481	1445	0	159
2025.02.05	18:55:00	2865.463	2866.327	2865.073	2865.642	1109	0	159
2025.02.05	19:00:00	2865.700	2866.321	2863.338	2863.519	1197	0	160
2025.02.05	19:05:00	2863.483	2866.522	2862.669	2865.506	1274	0	159
2025.02.05	19:10:00	2865.550	2865.714	2864.399	2865.523	1289	0	160
2025.02.05	19:15:00	2865.546	2868.241	2865.213	2867.725	960	0	160
2025.02.05	19:20:00	2867.728	2868.726	2866.999	2868.365	847	0	160
2025.02.05	19:25:00	2868.325	2868.702	2866.911	2866.958	920	0	159
2025.02.05	19:30:00	2867.002	2867.832	2866.431	2867.358	989	0	160
2025.02.05	19:35:00	2867.405	2868.952	2866.698	2868.748	1027	0	160
2025.02.05	19:40:00	2868.795	2869.040	2867.673	2867.961	785	0	160
2025.02.05	19:45:00	2867.971	2868.218	2866.116	2866.632	1542	0	159
2025.02.05	19:50:00	2866.635	2866.854	2864.749	2864.957	1651	0	159
2025.02.05	19:55:00	2864.927	2865.500	2862.966	2863.512	1439	0	159
2025.02.05	20:00:00	2863.486	2863.858	2862.250	2862.869	1820	0	159
2025.02.05	20:05:00	2862.897	2863.742	2862.573	2863.214	953	0	160
2025.02.05	20:10:00	2863.211	2864.904	2862.591	2863.872	936	0	160
2025.02.05	20:15:00	2863.828	2864.345	2862.401	2863.105	1180	0	159
2025.02.05	20:20:00	2863.147	2863.809	2862.178	2862.852	1202	0	159
2025.02.05	20:25:00	2862.862	2864.865	2862.362	2864.801	901	0	159
2025.02.05	20:30:00	2864.782	2866.165	2864.112	2865.676	835	0	160
2025.02.05	20:35:00	2865.670	2865.849	2863.460	2863.516	975	0	159
2025.02.05	20:40:00	2863.533	2863.848	2862.254	2862.301	1026	0	160
2025.02.05	20:45:00	2862.257	2862.927	2860.120	2860.279	1366	0	159
2025.02.05	20:50:00	2860.349	2862.579	2859.882	2862.416	1468	0	160
2025.02.05	20:55:00	2862.374	2862.679	2861.328	2862.601	1044	0	160
2025.02.05	21:00:00	2862.559	2863.089	2861.914	2862.245	434	0	159
2025.02.05	21:05:00	2862.239	2862.239	2861.188	2861.694	294	0	160
2025.02.05	21:10:00	2861.637	2862.389	2861.546	2862.334	225	0	160
2025.02.05	21:15:00	2862.353	2862.453	2861.271	2862.008	257	0	160
2025.02.05	21:20:00	2861.991	2862.730	2861.517	2862.356	243	0	159
2025.02.05	21:25:00	2862.295	2863.405	2862.140	2863.192	267	0	160
2025.02.05	21:30:00	2863.208	2863.249	2862.185	2862.779	257	0	160
2025.02.05	21:35:00	2862.775	2864.703	2862.623	2864.572	283	0	160
2025.02.05	21:40:00	2864.518	2865.077	2864.368	2864.821	287	0	160
2025.02.05	21:45:00	2864.856	2865.502	2864.311	2865.450	309	0	159
2025.02.05	21:50:00	2865.410	2866.764	2865.328	2866.442	366	0	160
2025.02.05	21:55:00	2866.511	2867.383	2866.203	2867.345	175	0	160
2025.02.05	23:00:00	2867.010	2867.899	2866.812	2867.681	198	0	160
2025.02.05	23:05:00	2867.625	2867.942	2866.733	2867.024	416	0	160
2025.02.05	23:10:00	2867.080	2867.289	2866.047	2866.550	384	0	159
2025.02.05	23:15:00	2866.551	2866.949	2866.222	2866.749	334	0	160
2025.02.05	23:20:00	2866.732	2868.351	2866.692	2868.057	580	0	159
2025.02.05	23:25:00	2868.090	2868.827	2867.957	2868.608	387	0	160
2025.02.05	23:30:00	2868.664	2869.013	2868.109	2868.163	370	0	159
2025.02.05	23:35:00	2868.177	2868.218	2867.506	2868.107	270	0	159
2025.02.05	23:40:00	2868.102	2868.506	2867.445	2868.402	261	0	160
2025.02.05	23:45:00	2868.376	2870.692	2867.594	2870.275	765	0	160
2025.02.05	23:50:00	2870.239	2870.970	2869.622	2869.867	482	0	160
2025.02.05	23:55:00	2869.855	2869.936	2869.131	2869.279	455	0	159
2025.02.06	00:00:00	2869.272	2870.003	2868.429	2868.759	449	0	160
2025.02.06	00:05:00	2868.745	2869.505	2868.745	2869.233	411	0	160
2025.02.06	00:10:00	2869.264	2869.786	2869.200	2869.647	494	0	160
2025.02.06	00:15:00	2869.650	2869.698	2868.452	2868.635	415	0	160
2025.02.06	00:20:00	2868.627	2868.682	2867.329	2867.545	626	0	160
2025.02.06	00:25:00	2867.513	2868.238	2867.299	2867.830	309	0	160
2025.02.06	00:30:00	2867.890	2868.194	2867.325	2868.114	408	0	160
2025.02.06	00:35:00	2868.069	2868.284	2867.631	2868.128	290	0	160
2025.02.06	00:40:00	2868.126	2869.625	2868.029	2869.186	361	0	160
2025.02.06	00:45:00	2869.187	2869.645	2868.855	2868.977	375	0	160
2025.02.06	00:50:00	2868.987	2869.137	2868.461	2868.957	398	0	160
2025.02.06	00:55:00	2868.926	2869.946	2868.683	2869.814	523	0	160
2025.02.06	01:00:00	2869.846	2870.800	2866.730	2867.199	1251	0	160
2025.02.06	01:05:00	2867.167	2867.382	2865.129	2865.938	905	0	160
2025.02.06	01:10:00	2865.983	2866.298	2863.694	2865.455	1696	0	159
2025.02.06	01:15:00	2865.375	2867.458	2864.845	2867.371	1560	0	160
2025.02.06	01:20:00	2867.424	2867.833	2866.634	2866.905	1450	0	160
2025.02.06	01:25:00	2866.946	2867.502	2865.670	2865.789	1200	0	160
2025.02.06	01:30:00	2865.795	2868.362	2865.646	2867.834	1564	0	160
2025.02.06	01:35:00	2867.882	2869.179	2867.027	2868.889	1124	0	160
2025.02.06	01:40:00	2868.865	2870.020	2868.449	2869.201	1299	0	159
2025.02.06	01:45:00	2869.165	2869.791	2868.703	2869.230	1143	0	159
2025.02.06	01:50:00	2869.187	2870.929	2868.238	2870.125	1295	0	160
2025.02.06	01:55:00	2870.174	2871.910	2870.058	2871.559	1108	0	159
2025.02.06	02:00:00	2871.523	2873.317	2871.075	2871.389	1645	0	159
2025.02.06	02:05:00	2871.338	2871.701	2870.314	2870.839	1120	0	160
2025.02.06	02:10:00	2870.849	2871.490	2870.057	2870.138	1035	0	159
2025.02.06	02:15:00	2870.107	2870.749	2869.877	2870.303	838	0	159
2025.02.06	02:20:00	2870.314	2870.420	2868.327	2868.489	976	0	160
2025.02.06	02:25:00	2868.431	2870.944	2868.298	2870.872	790	0	160
2025.02.06	02:30:00	2870.884	2872.466	2870.644	2871.149	858	0	160
2025.02.06	02:35:00	2871.119	2871.504	2870.520	2871.173	777	0	159
2025.02.06	02:40:00	2871.177	2871.355	2870.118	2870.453	635	0	160
2025.02.06	02:45:00	2870.440	2871.277	2869.730	2870.631	1078	0	159
2025.02.06	02:50:00	2870.642	2872.681	2870.642	2872.167	888	0	160
2025.02.06	02:55:00	2872.186	2872.272	2870.478	2870.679	861	0	159
2025.02.06	03:00:00	2870.623	2870.692	2869.382	2870.103	1088	0	159
2025.02.06	03:05:00	2870.078	2870.533	2868.902	2869.522	649	0	160
2025.02.06	03:10:00	2869.549	2870.020	2868.409	2869.896	1018	0	160
2025.02.06	03:15:00	2869.853	2870.003	2867.745	2867.889	887	0	159
2025.02.06	03:20:00	2867.936	2868.248	2866.177	2866.455	801	0	159
2025.02.06	03:25:00	2866.432	2866.900	2864.284	2865.141	873	0	160
2025.02.06	03:30:00	2865.108	2865.840	2864.632	2865.262	755	0	160
2025.02.06	03:35:00	2865.308	2866.545	2865.049	2865.914	632	0	160
2025.02.06	03:40:00	2865.912	2866.359	2865.513	2866.048	519	0	160
2025.02.06	03:45:00	2866.051	2868.636	2865.882	2868.518	959	0	160
2025.02.06	03:50:00	2868.555	2869.765	2868.022	2869.271	894	0	159
2025.02.06	03:55:00	2869.279	2869.806	2868.781	2869.405	637	0	159
2025.02.06	04:00:00	2869.364	2872.311	2869.249	2870.650	1031	0	160
2025.02.06	04:05:00	2870.636	2871.277	2869.681	2869.703	1027	0	160
2025.02.06	04:10:00	2869.710	2870.413	2869.180	2869.425	634	0	159
2025.02.06	04:15:00	2869.389	2870.387	2869.224	2870.079	578	0	160
2025.02.06	04:20:00	2870.106	2870.441	2869.538	2870.028	793	0	159
2025.02.06	04:25:00	2870.026	2870.144	2869.459	2869.890	550	0	160
2025.02.06	04:30:00	2869.843	2870.350	2869.209	2869.488	649	0	160
2025.02.06	04:35:00	2869.469	2869.773	2869.228	2869.271	460	0	160
2025.02.06	04:40:00	2869.296	2869.718	2868.913	2869.443	578	0	160
2025.02.06	04:45:00	2869.442	2869.489	2868.564	2868.848	594	0	160
2025.02.06	04:50:00	2868.825	2869.114	2868.382	2868.740	519	0	159
2025.02.06	04:55:00	2868.760	2869.314	2868.255	2868.500	398	0	159
2025.02.06	05:00:00	2868.471	2868.896	2868.163	2868.724	454	0	160
2025.02.06	05:05:00	2868.662	2869.281	2868.286	2868.674	446	0	160
2025.02.06	05:10:00	2868.633	2868.863	2866.865	2868.324	826	0	160
2025.02.06	05:15:00	2868.300	2869.906	2867.461	2869.593	773	0	159
2025.02.06	05:20:00	2869.622	2869.978	2869.325	2869.391	453	0	160
2025.02.06	05:25:00	2869.385	2869.439	2868.653	2868.722	491	0	160
2025.02.06	05:30:00	2868.720	2869.800	2868.103	2869.522	1039	0	160
2025.02.06	05:35:00	2869.456	2869.529	2868.476	2868.696	1288	0	159
2025.02.06	05:40:00	2868.739	2869.141	2867.472	2867.758	1075	0	160
2025.02.06	05:45:00	2867.814	2867.814	2865.406	2866.708	1116	0	159
2025.02.06	05:50:00	2866.716	2866.830	2865.696	2865.836	971	0	160
2025.02.06	05:55:00	2865.785	2868.333	2865.589	2868.333	847	0	160
2025.02.06	06:00:00	2868.322	2869.405	2867.821	2868.977	1106	0	160
2025.02.06	06:05:00	2868.943	2869.680	2868.599	2869.132	1078	0	159
2025.02.06	06:10:00	2869.100	2869.429	2868.057	2868.639	1188	0	160
2025.02.06	06:15:00	2868.651	2869.841	2868.153	2869.358	1170	0	159
2025.02.06	06:20:00	2869.418	2870.076	2869.227	2869.820	889	0	160
2025.02.06	06:25:00	2869.826	2870.173	2869.052	2869.080	927	0	159
2025.02.06	06:30:00	2869.074	2871.383	2869.074	2870.057	1447	0	159
2025.02.06	06:35:00	2870.012	2870.061	2867.942	2868.158	574	0	160
2025.02.06	06:40:00	2868.136	2868.359	2867.176	2867.462	689	0	159
2025.02.06	06:45:00	2867.415	2867.497	2861.692	2861.705	1117	0	160
2025.02.06	06:50:00	2861.692	2861.855	2859.028	2860.689	1379	0	159
2025.02.06	06:55:00	2860.658	2861.518	2858.106	2859.198	1366	0	159
2025.02.06	07:00:00	2859.186	2861.476	2858.459	2860.729	748	0	160
2025.02.06	07:05:00	2860.704	2861.037	2859.566	2860.050	759	0	160
2025.02.06	07:10:00	2860.060	2861.674	2859.446	2859.637	863	0	159
2025.02.06	07:15:00	2859.659	2860.869	2859.659	2860.371	734	0	160
2025.02.06	07:20:00	2860.412	2860.750	2859.062	2860.422	794	0	159
2025.02.06	07:25:00	2860.382	2861.855	2860.204	2860.987	1053	0	160
2025.02.06	07:30:00	2860.943	2861.567	2859.337	2859.756	1326	0	160
2025.02.06	07:35:00	2859.800	2861.393	2859.726	2861.116	761	0	160
2025.02.06	07:40:00	2861.109	2861.240	2858.272	2858.429	1089	0	159
2025.02.06	07:45:00	2858.424	2858.469	2854.984	2857.618	1733	0	159
2025.02.06	07:50:00	2857.593	2857.896	2855.089	2855.770	1195	0	160
2025.02.06	07:55:00	2855.782	2856.538	2855.123	2855.822	1458	0	159
2025.02.06	08:00:00	2855.798	2857.224	2853.803	2855.190	1613	0	160
2025.02.06	08:05:00	2855.185	2855.907	2853.590	2855.608	1077	0	159
2025.02.06	08:10:00	2855.504	2856.146	2854.025	2855.374	1120	0	159
2025.02.06	08:15:00	2855.417	2856.605	2854.492	2854.562	1326	0	159
2025.02.06	08:20:00	2854.562	2854.658	2848.904	2850.236	1881	0	159
2025.02.06	08:25:00	2850.302	2852.969	2850.260	2851.507	1178	0	159
2025.02.06	08:30:00	2851.544	2853.597	2850.966	2852.623	1138	0	159
2025.02.06	08:35:00	2852.638	2858.478	2852.435	2857.509	1539	0	159
2025.02.06	08:40:00	2857.458	2857.988	2856.245	2856.300	1285	0	160
2025.02.06	08:45:00	2856.348	2857.202	2854.077	2855.052	1445	0	159
2025.02.06	08:50:00	2855.024	2857.079	2854.113	2855.934	1287	0	159
2025.02.06	08:55:00	2855.872	2856.676	2854.811	2856.124	1125	0	159
2025.02.06	09:00:00	2856.091	2858.850	2855.721	2858.436	1525	0	159
2025.02.06	09:05:00	2858.537	2859.028	2856.757	2857.697	1342	0	159
2025.02.06	09:10:00	2857.748	2859.705	2857.168	2859.129	1493	0	160
2025.02.06	09:15:00	2859.092	2860.017	2855.847	2856.253	1580	0	159
2025.02.06	09:20:00	2856.216	2857.433	2855.732	2856.333	1400	0	159
2025.02.06	09:25:00	2856.377	2857.099	2855.881	2856.411	682	0	160
2025.02.06	09:30:00	2856.385	2858.221	2855.817	2857.725	782	0	160
2025.02.06	09:35:00	2857.711	2859.978	2857.711	2859.087	1134	0	159
2025.02.06	09:40:00	2859.091	2859.599	2857.824	2858.320	1070	0	159
2025.02.06	09:45:00	2858.282	2858.908	2857.803	2858.259	1273	0	160
2025.02.06	09:50:00	2858.322	2858.959	2857.249	2858.648	850	0	159
2025.02.06	09:55:00	2858.652	2859.792	2858.058	2859.391	736	0	160
2025.02.06	10:00:00	2859.430	2859.969	2858.179	2858.216	657	0	160
2025.02.06	10:05:00	2858.162	2858.760	2855.676	2855.747	1237	0	160
2025.02.06	10:10:00	2855.709	2857.520	2855.586	2857.150	1214	0	160
2025.02.06	10:15:00	2857.211	2859.613	2857.069	2859.613	852	0	160
2025.02.06	10:20:00	2859.607	2861.124	2859.605	2860.461	741	0	160
2025.02.06	10:25:00	2860.390	2860.882	2859.290	2860.439	1128	0	159
2025.02.06	10:30:00	2860.377	2861.050	2859.533	2859.829	953	0	159
2025.02.06	10:35:00	2859.802	2861.794	2859.555	2861.501	982	0	159
2025.02.06	10:40:00	2861.398	2861.493	2860.179	2860.282	845	0	160
2025.02.06	10:45:00	2860.154	2861.556	2859.531	2860.751	1025	0	159
2025.02.06	10:50:00	2860.752	2861.708	2860.129	2860.219	879	0	159
2025.02.06	10:55:00	2860.157	2860.157	2857.885	2859.176	922	0	159
2025.02.06	11:00:00	2859.118	2860.117	2858.553	2859.151	917	0	160
2025.02.06	11:05:00	2859.111	2860.993	2859.012	2860.359	935	0	159
2025.02.06	11:10:00	2860.297	2860.519	2859.398	2860.219	949	0	160
2025.02.06	11:15:00	2860.159	2861.979	2859.985	2861.773	1298	0	159
2025.02.06	11:20:00	2861.880	2862.306	2860.347	2860.880	1667	0	159
2025.02.06	11:25:00	2860.863	2860.917	2858.156	2860.174	1527	0	159
2025.02.06	11:30:00	2860.223	2861.567	2859.943	2861.445	782	0	160
2025.02.06	11:35:00	2861.483	2866.546	2861.255	2866.256	1073	0	160
2025.02.06	11:40:00	2866.231	2867.083	2865.366	2865.597	1111	0	159
2025.02.06	11:45:00	2865.552	2866.894	2864.855	2866.894	951	0	159
2025.02.06	11:50:00	2866.769	2867.342	2864.867	2865.035	1101	0	159
2025.02.06	11:55:00	2865.006	2866.435	2864.438	2865.972	1037	0	160
2025.02.06	12:00:00	2865.966	2870.312	2865.872	2869.289	1304	0	160
